Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
88,Exit long,2025-11-25 21:30,Inst X,4200,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,6836,13.67
88,Entry long,2025-11-21 07:45,Inst,4060,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,6836,13.67
89,Exit long,2025-12-03 02:30,Inst X,4232.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,6683,13.37
89,Entry long,2025-12-02 20:15,Inst,4247.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,6683,13.37
90,Exit long,2025-12-08 21:30,Inst X,4215.3,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,6583,13.17
90,Entry long,2025-12-08 20:15,Inst,4225,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,6583,13.17
91,Exit long,2025-12-08 23:45,Inst X,4213.7,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,6494,12.99
91,Entry long,2025-12-08 22:15,Inst,4222.3,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,6494,12.99
92,Exit long,2025-12-10 14:00,Inst X,4214,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,6304,12.61
92,Entry long,2025-12-09 04:15,Inst,4232.7,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,6304,12.61
93,Exit long,2025-12-18 20:00,VWAP X,4351.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,6121,12.24
93,Entry long,2025-12-18 10:45,VWAP,4369.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,6121,12.24
94,Exit long,2025-12-22 01:45,VWAP X,4449.1,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,6869,13.74
94,Entry long,2025-12-19 10:15,VWAP,4374,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,6869,13.74
