Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
192,Entry short,2024-12-27 00:45,M-Short,2649,1,26490,-27,-0.10,15.5,0.06,-25.5,-0.10,-862,-1.72
193,Exit short,2024-12-30 01:00,MS-X,2636.4,1,26331,-36,-0.14,9.5,0.04,-34.5,-0.13,-898,-1.80
193,Entry short,2024-12-30 00:35,M-Short,2633.1,1,26331,-36,-0.14,9.5,0.04,-34.5,-0.13,-898,-1.80
194,Exit short,2024-12-30 12:55,MS-X,2618.2,1,26107,-78,-0.30,25.5,0.10,-76.5,-0.29,-976,-1.95
194,Entry short,2024-12-30 11:20,M-Short,2610.7,1,26107,-78,-0.30,25.5,0.10,-76.5,-0.29,-976,-1.95
195,Exit short,2024-12-31 02:30,MS-X,2621.2,1,26185,-30,-0.11,41.5,0.16,-28.5,-0.11,-1006,-2.01
195,Entry short,2024-12-30 22:05,M-Short,2618.5,1,26185,-30,-0.11,41.5,0.16,-28.5,-0.11,-1006,-2.01
196,Exit short,2025-01-06 02:30,MS-X,2640.3,1,26522,116,0.44,117.5,0.44,-16.5,-0.06,-890,-1.78
196,Entry short,2025-01-05 22:35,M-Short,2652.2,1,26522,116,0.44,117.5,0.44,-16.5,-0.06,-890,-1.78
197,Exit short,2025-01-06 19:55,MS-X,2646.4,1,26445,-22,-0.08,7.5,0.03,-20.5,-0.08,-912,-1.82
197,Entry short,2025-01-06 19:20,M-Short,2644.5,1,26445,-22,-0.08,7.5,0.03,-20.5,-0.08,-912,-1.82
198,Exit long,2025-01-10 02:15,WL-X,2698.3,1,27010,-30,-0.11,18.5,0.07,-28.5,-0.11,-942,-1.88
198,Entry long,2025-01-10 01:35,W-Long,2701,1,27010,-30,-0.11,18.5,0.07,-28.5,-0.11,-942,-1.88
199,Exit long,2025-01-12 20:05,WL-X,2715.6,1,27197,-44,-0.16,40.5,0.15,-42.5,-0.16,-986,-1.97
199,Entry long,2025-01-12 18:55,W-Long,2719.7,1,27197,-44,-0.16,40.5,0.15,-42.5,-0.16,-986,-1.97
200,Exit long,2025-01-14 04:40,WL-X,2679.7,1,26827,-33,-0.12,74.5,0.28,-31.5,-0.12,-1019,-2.04
200,Entry long,2025-01-13 18:05,W-Long,2682.7,1,26827,-33,-0.12,74.5,0.28,-31.5,-0.12,-1019,-2.04
201,Exit long,2025-01-17 13:55,WL-X,2746.3,1,27534,-74,-0.27,55.5,0.20,-72.5,-0.26,-1093,-2.19
201,Entry long,2025-01-17 11:05,W-Long,2753.4,1,27534,-74,-0.27,55.5,0.20,-72.5,-0.26,-1093,-2.19
202,Exit long,2025-01-20 01:50,WL-X,2753.7,1,27416,118,0.43,119.5,0.44,-8.5,-0.03,-975,-1.95
202,Entry long,2025-01-19 22:05,W-Long,2741.6,1,27416,118,0.43,119.5,0.44,-8.5,-0.03,-975,-1.95
203,Exit long,2025-01-21 01:40,WL-X,2739.7,1,27450,-56,-0.20,16.5,0.06,-54.5,-0.20,-1031,-2.06
203,Entry long,2025-01-20 22:25,W-Long,2745,1,27450,-56,-0.20,16.5,0.06,-54.5,-0.20,-1031,-2.06
204,Exit long,2025-01-21 23:15,WL-X,2768,1,27584,93,0.34,94.5,0.34,-23.5,-0.09,-938,-1.88
204,Entry long,2025-01-21 18:10,W-Long,2758.4,1,27584,93,0.34,94.5,0.34,-23.5,-0.09,-938,-1.88
