Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
50,Exit long,2023-11-16 09:50,Exit,1981.7,1,19840,-24.24,-0.12,4.38,0.02,-23.62,-0.12,11,0.02
50,Entry long,2023-11-16 09:50,Long,1984,1,19840,-24.24,-0.12,4.38,0.02,-23.62,-0.12,11,0.02
51,Exit long,2023-11-16 10:20,Exit,1987.8,1,19835,41.76,0.21,42.38,0.21,-16.62,-0.08,52.76,0.11
51,Entry long,2023-11-16 09:55,Long,1983.5,1,19835,41.76,0.21,42.38,0.21,-16.62,-0.08,52.76,0.11
52,Exit long,2023-11-21 10:00,Exit,2009.9,1,20059,38.76,0.19,39.38,0.20,-4.62,-0.02,91.52,0.18
52,Entry long,2023-11-21 09:35,Long,2005.9,1,20059,38.76,0.19,39.38,0.20,-4.62,-0.02,91.52,0.18
53,Exit long,2023-11-27 18:50,Exit,2015.6,1,20130,24.76,0.12,25.38,0.13,-7.62,-0.04,116.28,0.23
53,Entry long,2023-11-27 13:35,Long,2013,1,20130,24.76,0.12,25.38,0.13,-7.62,-0.04,116.28,0.23
54,Exit long,2023-11-28 09:35,Exit,2025.5,1,20272,-18.24,-0.09,0.38,0.00,-17.62,-0.09,98.04,0.20
54,Entry long,2023-11-28 09:35,Long,2027.2,1,20272,-18.24,-0.09,0.38,0.00,-17.62,-0.09,98.04,0.20
55,Exit long,2023-11-28 11:05,Exit,2036,1,20312,46.76,0.23,47.38,0.23,-12.62,-0.06,144.8,0.29
55,Entry long,2023-11-28 10:45,Long,2031.2,1,20312,46.76,0.23,47.38,0.23,-12.62,-0.06,144.8,0.29
56,Exit long,2023-11-28 11:45,Exit,2040.3,1,20360,41.76,0.21,42.38,0.21,-12.62,-0.06,186.56,0.37
56,Entry long,2023-11-28 11:10,Long,2036,1,20360,41.76,0.21,42.38,0.21,-12.62,-0.06,186.56,0.37
57,Exit long,2023-12-01 11:00,Exit,2065.6,1,20683,-28.24,-0.14,27.38,0.13,-27.62,-0.13,158.32,0.32
