Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
42,Entry long,2023-08-21 09:40,Long,14876.5,1,29753,-28.74,-0.10,23.88,0.08,-28.12,-0.09,-126.58,-0.25
43,Exit long,2023-08-21 09:55,Exit,14892.25,1,29726.5,56.76,0.19,57.38,0.19,-24.12,-0.08,-69.82,-0.14
43,Entry long,2023-08-21 09:50,Long,14863.25,1,29726.5,56.76,0.19,57.38,0.19,-24.12,-0.08,-69.82,-0.14
44,Exit long,2023-08-21 10:10,Exit,14898.5,1,29831.5,-35.74,-0.12,32.38,0.11,-35.12,-0.12,-105.56,-0.21
44,Entry long,2023-08-21 10:05,Long,14915.75,1,29831.5,-35.74,-0.12,32.38,0.11,-35.12,-0.12,-105.56,-0.21
45,Exit long,2023-08-21 14:20,Exit,14968.75,1,29860.5,75.76,0.25,76.38,0.26,-4.12,-0.01,-29.8,-0.06
45,Entry long,2023-08-21 13:25,Long,14930.25,1,29860.5,75.76,0.25,76.38,0.26,-4.12,-0.01,-29.8,-0.06
46,Exit long,2023-08-28 09:35,Exit,15087.5,1,30206.5,-32.74,-0.11,46.38,0.15,-32.12,-0.11,-62.54,-0.13
46,Entry long,2023-08-28 09:35,Long,15103.25,1,30206.5,-32.74,-0.11,46.38,0.15,-32.12,-0.11,-62.54,-0.13
47,Exit long,2023-08-28 13:35,Exit,15064.25,1,30171,-43.74,-0.14,13.88,0.05,-43.12,-0.14,-106.28,-0.21
47,Entry long,2023-08-28 13:10,Long,15085.5,1,30171,-43.74,-0.14,13.88,0.05,-43.12,-0.14,-106.28,-0.21
48,Exit long,2023-08-29 09:55,Exit,15146,1,30330,-39.24,-0.13,19.88,0.07,-38.62,-0.13,-145.52,-0.29
48,Entry long,2023-08-29 09:50,Long,15165,1,30330,-39.24,-0.13,19.88,0.07,-38.62,-0.13,-145.52,-0.29
49,Exit long,2023-08-29 10:00,Exit,15197,1,30315.5,77.26,0.25,77.88,0.26,-7.12,-0.02,-68.26,-0.14
49,Entry long,2023-08-29 10:00,Long,15157.75,1,30315.5,77.26,0.25,77.88,0.26,-7.12,-0.02,-68.26,-0.14
50,Exit long,2023-08-29 10:20,Exit,15278,1,30461.5,93.26,0.31,93.88,0.31,-24.12,-0.08,25,0.05
50,Entry long,2023-08-29 10:10,Long,15230.75,1,30461.5,93.26,0.31,93.88,0.31,-24.12,-0.08,25,0.05
51,Exit long,2023-08-29 11:10,Exit,15334,1,30567.5,99.26,0.32,99.88,0.33,-26.12,-0.09,124.26,0.25
51,Entry long,2023-08-29 10:25,Long,15283.75,1,30567.5,99.26,0.32,99.88,0.33,-26.12,-0.09,124.26,0.25
52,Exit long,2023-08-29 13:55,Exit,15359.75,1,30751,-32.74,-0.11,2.88,0.01,-32.12,-0.10,91.52,0.18
52,Entry long,2023-08-29 13:55,Long,15375.5,1,30751,-32.74,-0.11,2.88,0.01,-32.12,-0.10,91.52,0.18
53,Exit long,2023-08-29 15:15,Exit,15417,1,30770.5,62.26,0.20,62.88,0.20,-8.12,-0.03,153.78,0.31
