Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
88,Entry long,2025-12-08 20:15,Inst,4225,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,5907,11.81
89,Exit long,2025-12-08 23:45,Inst X,4216,1,42262,-105,-0.25,11.5,0.03,-103.5,-0.24,5802,11.60
89,Entry long,2025-12-08 22:30,Inst,4226.2,1,42262,-105,-0.25,11.5,0.03,-103.5,-0.24,5802,11.60
90,Exit long,2025-12-10 14:00,Inst X,4214,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,5612,11.22
90,Entry long,2025-12-09 04:15,Inst,4232.7,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,5612,11.22
91,Exit long,2025-12-18 20:00,VWAP X,4351.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,5429,10.86
91,Entry long,2025-12-18 10:45,VWAP,4369.5,1,43695,-183,-0.42,398.5,0.91,-181.5,-0.42,5429,10.86
92,Exit long,2025-12-22 01:45,VWAP X,4449.1,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,6177,12.35
92,Entry long,2025-12-19 10:15,VWAP,4374,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,6177,12.35
93,Exit long,2026-01-06 20:00,LC X,4490.3,1,45041,-141,-0.31,79.5,0.18,-139.5,-0.31,6036,12.07
93,Entry long,2026-01-06 16:00,LC,4504.1,1,45041,-141,-0.31,79.5,0.18,-139.5,-0.31,6036,12.07
94,Exit long,2026-01-11 18:15,LC X,4547.9,1,44793,683,1.52,684.5,1.53,-176.5,-0.39,6719,13.44
94,Entry long,2026-01-08 15:30,LC,4479.3,1,44793,683,1.52,684.5,1.53,-176.5,-0.39,6719,13.44
95,Exit long,2026-01-25 19:30,VWAP X,5044.7,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,7565,15.13
95,Entry long,2026-01-23 10:45,VWAP,4959.8,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,7565,15.13
96,Exit long,2026-02-09 10:30,Inst X,5069.5,1,48826,1866,3.82,1867.5,3.82,-396.5,-0.81,9431,18.86
96,Entry long,2026-02-06 00:45,Inst,4882.6,1,48826,1866,3.82,1867.5,3.82,-396.5,-0.81,9431,18.86
97,Exit long,2026-02-18 08:30,Inst X,4987.9,1,49168,708,1.44,709.5,1.44,-36.5,-0.07,10139,20.28
97,Entry long,2026-02-17 21:15,Inst,4916.8,1,49168,708,1.44,709.5,1.44,-36.5,-0.07,10139,20.28
98,Exit long,2026-02-22 18:45,VWAP X,5192.9,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11414,22.83
98,Entry long,2026-02-20 10:45,VWAP,5065.1,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11414,22.83
99,Exit long,2026-02-24 16:45,LC X,5158,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,11125,22.25
99,Entry long,2026-02-24 15:30,LC,5186.6,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,11125,22.25
100,Exit long,2026-03-06 06:45,Inst X,5074.1,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10601,21.20
100,Entry long,2026-03-05 20:45,Inst,5126.2,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10601,21.20
101,Exit long,2026-03-08 19:30,Inst X,5072.5,1,51299,-577,-1.12,795.5,1.55,-575.5,-1.12,10024,20.05
101,Entry long,2026-03-06 08:45,Inst,5129.9,1,51299,-577,-1.12,795.5,1.55,-575.5,-1.12,10024,20.05
102,Exit long,2026-03-17 11:30,Inst X,4993.4,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,9779,19.56
102,Entry long,2026-03-16 21:30,Inst,5017.6,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,9779,19.56
103,Exit long,2026-04-16 21:00,Inst X,4804.7,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,9628,19.26
103,Entry long,2026-04-16 20:45,Inst,4819.5,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,9628,19.26
104,Exit long,2026-04-17 08:45,Inst X,4866.5,1,48164,498,1.03,499.5,1.04,-165.5,-0.34,10126,20.25
104,Entry long,2026-04-16 23:15,Inst,4816.4,1,48164,498,1.03,499.5,1.04,-165.5,-0.34,10126,20.25
105,Exit long,2026-04-21 10:30,Inst X,4771.5,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,9708,19.42
105,Entry long,2026-04-19 21:15,Inst,4813,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,9708,19.42
