Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
361,Exit long,2025-08-26 12:20,WL-X,3431,1,34352,-45,-0.13,3.5,0.01,-43.5,-0.13,-1743,-3.49
361,Entry long,2025-08-26 12:00,W-Long,3435.2,1,34352,-45,-0.13,3.5,0.01,-43.5,-0.13,-1743,-3.49
362,Exit long,2025-08-26 19:35,WL-X,3440.2,1,34420,-21,-0.06,0.5,0.00,-19.5,-0.06,-1764,-3.53
362,Entry long,2025-08-26 19:25,W-Long,3442,1,34420,-21,-0.06,0.5,0.00,-19.5,-0.06,-1764,-3.53
363,Exit long,2025-09-01 01:40,WL-X,3546.3,1,35504,-44,-0.12,23.5,0.07,-42.5,-0.12,-1808,-3.62
363,Entry long,2025-09-01 01:35,W-Long,3550.4,1,35504,-44,-0.12,23.5,0.07,-42.5,-0.12,-1808,-3.62
364,Exit long,2025-09-01 18:50,WL-X,3548.1,1,35502,-24,-0.07,18.5,0.05,-22.5,-0.06,-1832,-3.66
364,Entry long,2025-09-01 18:10,W-Long,3550.2,1,35502,-24,-0.07,18.5,0.05,-22.5,-0.06,-1832,-3.66
365,Exit long,2025-09-01 20:40,WL-X,3552.4,1,35555,-34,-0.10,17.5,0.05,-32.5,-0.09,-1866,-3.73
365,Entry long,2025-09-01 20:30,W-Long,3555.5,1,35555,-34,-0.10,17.5,0.05,-32.5,-0.09,-1866,-3.73
366,Exit long,2025-09-02 20:20,WL-X,3609.8,1,35886,209,0.58,210.5,0.59,-9.5,-0.03,-1657,-3.31
366,Entry long,2025-09-02 12:25,W-Long,3588.6,1,35886,209,0.58,210.5,0.59,-9.5,-0.03,-1657,-3.31
367,Exit long,2025-09-08 22:05,WL-X,3688.9,1,36791,95,0.26,96.5,0.26,-25.5,-0.07,-1562,-3.12
367,Entry long,2025-09-08 20:20,W-Long,3679.1,1,36791,95,0.26,96.5,0.26,-25.5,-0.07,-1562,-3.12
368,Exit long,2025-09-08 22:50,WL-X,3688,1,36930,-53,-0.14,17.5,0.05,-51.5,-0.14,-1615,-3.23
368,Entry long,2025-09-08 22:10,W-Long,3693,1,36930,-53,-0.14,17.5,0.05,-51.5,-0.14,-1615,-3.23
369,Exit long,2025-09-09 02:05,WL-X,3690.3,1,36940,-40,-0.11,44.5,0.12,-38.5,-0.10,-1655,-3.31
369,Entry long,2025-09-09 00:50,W-Long,3694,1,36940,-40,-0.11,44.5,0.12,-38.5,-0.10,-1655,-3.31
370,Exit long,2025-09-12 02:10,WL-X,3689.7,1,36923,-29,-0.08,32.5,0.09,-27.5,-0.07,-1684,-3.37
370,Entry long,2025-09-12 00:05,W-Long,3692.3,1,36923,-29,-0.08,32.5,0.09,-27.5,-0.07,-1684,-3.37
371,Exit long,2025-09-12 15:30,WL-X,3683.7,1,36866,-32,-0.09,20.5,0.06,-30.5,-0.08,-1716,-3.43
371,Entry long,2025-09-12 13:30,W-Long,3686.6,1,36866,-32,-0.09,20.5,0.06,-30.5,-0.08,-1716,-3.43
372,Exit long,2025-09-15 21:00,WL-X,3722.7,1,37256,-32,-0.09,29.5,0.08,-30.5,-0.08,-1748,-3.50
372,Entry long,2025-09-15 21:00,W-Long,3725.6,1,37256,-32,-0.09,29.5,0.08,-30.5,-0.08,-1748,-3.50
373,Exit long,2025-09-16 20:45,WL-X,3729.6,1,37319,-26,-0.07,8.5,0.02,-24.5,-0.07,-1774,-3.55
373,Entry long,2025-09-16 19:10,W-Long,3731.9,1,37319,-26,-0.07,8.5,0.02,-24.5,-0.07,-1774,-3.55
374,Exit long,2025-09-19 12:20,WL-X,3700.4,1,37064,-63,-0.17,27.5,0.07,-61.5,-0.17,-1837,-3.67
374,Entry long,2025-09-19 11:15,W-Long,3706.4,1,37064,-63,-0.17,27.5,0.07,-61.5,-0.17,-1837,-3.67
375,Exit long,2025-09-22 02:25,WL-X,3739.4,1,37313,78,0.21,79.5,0.21,-5.5,-0.01,-1759,-3.52
375,Entry long,2025-09-22 01:20,W-Long,3731.3,1,37313,78,0.21,79.5,0.21,-5.5,-0.01,-1759,-3.52
376,Exit long,2025-09-22 21:25,WL-X,3783.8,1,37878,-43,-0.11,56.5,0.15,-41.5,-0.11,-1802,-3.60
376,Entry long,2025-09-22 21:10,W-Long,3787.8,1,37878,-43,-0.11,56.5,0.15,-41.5,-0.11,-1802,-3.60
377,Exit long,2025-09-26 01:45,WL-X,3776.2,1,37794,-35,-0.09,0,0.00,-33.5,-0.09,-1837,-3.67
377,Entry long,2025-09-26 01:40,W-Long,3779.4,1,37794,-35,-0.09,0,0.00,-33.5,-0.09,-1837,-3.67
378,Exit long,2025-09-29 02:10,WL-X,3845.4,1,38216,235,0.61,236.5,0.62,-46.5,-0.12,-1602,-3.20
378,Entry long,2025-09-28 22:25,W-Long,3821.6,1,38216,235,0.61,236.5,0.62,-46.5,-0.12,-1602,-3.20
379,Exit long,2025-09-29 11:05,WL-X,3853.7,1,38605,-71,-0.18,9.5,0.02,-69.5,-0.18,-1673,-3.35
379,Entry long,2025-09-29 11:05,W-Long,3860.5,1,38605,-71,-0.18,9.5,0.02,-69.5,-0.18,-1673,-3.35
380,Exit long,2025-09-29 18:15,WL-X,3857.4,1,38609,-38,-0.10,0,0.00,-36.5,-0.09,-1711,-3.42
380,Entry long,2025-09-29 18:05,W-Long,3860.9,1,38609,-38,-0.10,0,0.00,-36.5,-0.09,-1711,-3.42
381,Exit long,2025-09-29 23:15,WL-X,3883.3,1,38689,141,0.36,142.5,0.37,-28.5,-0.07,-1570,-3.14
381,Entry long,2025-09-29 21:05,W-Long,3868.9,1,38689,141,0.36,142.5,0.37,-28.5,-0.07,-1570,-3.14
382,Exit long,2025-09-30 03:10,WL-X,3881.2,1,38862,-53,-0.14,131.5,0.34,-51.5,-0.13,-1623,-3.25
382,Entry long,2025-09-29 23:30,W-Long,3886.2,1,38862,-53,-0.14,131.5,0.34,-51.5,-0.13,-1623,-3.25
383,Exit long,2025-09-30 20:25,WL-X,3888.9,1,38918,-32,-0.08,6.5,0.02,-30.5,-0.08,-1655,-3.31
