Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
99,Exit long,2024-09-20 09:55,Exit,20025,1,40090,-41.24,-0.10,57.88,0.14,-40.62,-0.10,-1219.26,-2.44
99,Entry long,2024-09-20 09:45,Long,20045,1,40090,-41.24,-0.10,57.88,0.14,-40.62,-0.10,-1219.26,-2.44
100,Exit long,2024-09-30 09:55,Exit,20222.75,1,40485.5,-41.24,-0.10,41.88,0.10,-40.62,-0.10,-1260.5,-2.52
100,Entry long,2024-09-30 09:40,Long,20242.75,1,40485.5,-41.24,-0.10,41.88,0.10,-40.62,-0.10,-1260.5,-2.52
101,Exit long,2024-09-30 10:05,Exit,20181,1,40410,-49.24,-0.12,32.38,0.08,-48.62,-0.12,-1309.74,-2.62
101,Entry long,2024-09-30 10:00,Long,20205,1,40410,-49.24,-0.12,32.38,0.08,-48.62,-0.12,-1309.74,-2.62
102,Exit long,2024-10-03 09:55,Exit,20036,1,39929.5,141.26,0.35,141.88,0.36,-32.62,-0.08,-1168.48,-2.34
102,Entry long,2024-10-03 09:40,Long,19964.75,1,39929.5,141.26,0.35,141.88,0.36,-32.62,-0.08,-1168.48,-2.34
103,Exit long,2024-10-03 10:05,Exit,20106.75,1,40047,165.26,0.41,165.88,0.41,-0.62,0.00,-1003.22,-2.01
103,Entry long,2024-10-03 10:00,Long,20023.5,1,40047,165.26,0.41,165.88,0.41,-0.62,0.00,-1003.22,-2.01
104,Exit long,2024-10-03 10:10,Exit,20078.75,1,40218,-61.74,-0.15,11.38,0.03,-61.12,-0.15,-1064.96,-2.13
104,Entry long,2024-10-03 10:10,Long,20109,1,40218,-61.74,-0.15,11.38,0.03,-61.12,-0.15,-1064.96,-2.13
105,Exit long,2024-10-08 10:40,Exit,20223.75,1,40311.5,134.76,0.33,135.38,0.34,-1.12,0.00,-930.2,-1.86
105,Entry long,2024-10-08 10:00,Long,20155.75,1,40311.5,134.76,0.33,135.38,0.34,-1.12,0.00,-930.2,-1.86
106,Exit long,2024-10-08 11:15,Exit,20215.75,1,40487,-56.74,-0.14,60.88,0.15,-56.12,-0.14,-986.94,-1.97
106,Entry long,2024-10-08 10:45,Long,20243.5,1,40487,-56.74,-0.14,60.88,0.15,-56.12,-0.14,-986.94,-1.97
107,Exit long,2024-10-08 15:00,Exit,20256.5,1,40548.5,-36.74,-0.09,0,0.00,-36.12,-0.09,-1023.68,-2.05
107,Entry long,2024-10-08 15:00,Long,20274.25,1,40548.5,-36.74,-0.09,0,0.00,-36.12,-0.09,-1023.68,-2.05
108,Exit long,2024-10-14 09:45,Exit,20620.25,1,41166,73.26,0.18,73.88,0.18,-8.62,-0.02,-950.42,-1.90
108,Entry long,2024-10-14 09:40,Long,20583,1,41166,73.26,0.18,73.88,0.18,-8.62,-0.02,-950.42,-1.90
109,Exit long,2024-10-14 10:15,Exit,20621.5,1,41275,-33.24,-0.08,84.38,0.20,-32.62,-0.08,-983.66,-1.97
109,Entry long,2024-10-14 09:55,Long,20637.5,1,41275,-33.24,-0.08,84.38,0.20,-32.62,-0.08,-983.66,-1.97
110,Exit long,2024-10-15 10:10,Exit,20611,1,41258,-37.24,-0.09,37.38,0.09,-36.62,-0.09,-1020.9,-2.04
110,Entry long,2024-10-15 10:00,Long,20629,1,41258,-37.24,-0.09,37.38,0.09,-36.62,-0.09,-1020.9,-2.04
111,Exit long,2024-10-21 10:05,Exit,20519.25,1,40936.5,100.76,0.25,101.38,0.25,-33.62,-0.08,-920.14,-1.84
111,Entry long,2024-10-21 09:40,Long,20468.25,1,40936.5,100.76,0.25,101.38,0.25,-33.62,-0.08,-920.14,-1.84
112,Exit long,2024-10-22 09:50,Exit,20430.25,1,40908,-48.74,-0.12,22.88,0.06,-48.12,-0.12,-968.88,-1.94
112,Entry long,2024-10-22 09:50,Long,20454,1,40908,-48.74,-0.12,22.88,0.06,-48.12,-0.12,-968.88,-1.94
113,Exit long,2024-10-22 09:55,Exit,20437,1,40925,-52.24,-0.13,9.38,0.02,-51.62,-0.13,-1021.12,-2.04
113,Entry long,2024-10-22 09:55,Long,20462.5,1,40925,-52.24,-0.13,9.38,0.02,-51.62,-0.13,-1021.12,-2.04
114,Exit long,2024-10-22 12:25,Exit,20435.75,1,40921.5,-51.24,-0.13,116.88,0.29,-50.62,-0.12,-1072.36,-2.14
114,Entry long,2024-10-22 10:00,Long,20460.75,1,40921.5,-51.24,-0.13,116.88,0.29,-50.62,-0.12,-1072.36,-2.14
115,Exit long,2024-10-25 09:45,Exit,20605.25,1,41115,94.26,0.23,94.88,0.23,-24.62,-0.06,-978.1,-1.96
115,Entry long,2024-10-25 09:40,Long,20557.5,1,41115,94.26,0.23,94.88,0.23,-24.62,-0.06,-978.1,-1.96
116,Exit long,2024-10-25 10:00,Exit,20673,1,41230.5,114.26,0.28,114.88,0.28,-5.62,-0.01,-863.84,-1.73
116,Entry long,2024-10-25 09:50,Long,20615.25,1,41230.5,114.26,0.28,114.88,0.28,-5.62,-0.01,-863.84,-1.73
117,Exit long,2024-10-25 10:05,Exit,20656.75,1,41357.5,-45.24,-0.11,2.88,0.01,-44.62,-0.11,-909.08,-1.82
117,Entry long,2024-10-25 10:05,Long,20678.75,1,41357.5,-45.24,-0.11,2.88,0.01,-44.62,-0.11,-909.08,-1.82
118,Exit long,2024-10-25 10:45,Exit,20637.75,1,41322,-47.74,-0.12,92.38,0.22,-47.12,-0.11,-956.82,-1.91
118,Entry long,2024-10-25 10:15,Long,20661,1,41322,-47.74,-0.12,92.38,0.22,-47.12,-0.11,-956.82,-1.91
119,Exit long,2024-11-01 10:40,Exit,20201.5,1,40467,-65.24,-0.16,87.88,0.22,-64.62,-0.16,-1022.06,-2.04
119,Entry long,2024-11-01 10:20,Long,20233.5,1,40467,-65.24,-0.16,87.88,0.22,-64.62,-0.16,-1022.06,-2.04
120,Exit long,2024-11-05 09:40,Exit,20213,1,40465.5,-40.74,-0.10,19.88,0.05,-40.12,-0.10,-1062.8,-2.13
120,Entry long,2024-11-05 09:40,Long,20232.75,1,40465.5,-40.74,-0.10,19.88,0.05,-40.12,-0.10,-1062.8,-2.13
121,Exit long,2024-11-05 09:55,Exit,20279.75,1,40434,124.26,0.31,124.88,0.31,-22.12,-0.05,-938.54,-1.88
121,Entry long,2024-11-05 09:45,Long,20217,1,40434,124.26,0.31,124.88,0.31,-22.12,-0.05,-938.54,-1.88
122,Exit long,2024-11-05 10:10,Exit,20266.25,1,40580,-48.74,-0.12,68.38,0.17,-48.12,-0.12,-987.28,-1.97
122,Entry long,2024-11-05 10:00,Long,20290,1,40580,-48.74,-0.12,68.38,0.17,-48.12,-0.12,-987.28,-1.97
123,Exit long,2024-11-05 10:55,Exit,20251,1,40553,-52.24,-0.13,68.88,0.17,-51.62,-0.13,-1039.52,-2.08
123,Entry long,2024-11-05 10:15,Long,20276.5,1,40553,-52.24,-0.13,68.88,0.17,-51.62,-0.13,-1039.52,-2.08
124,Exit long,2024-11-07 09:50,Exit,21049.75,1,42139.5,-41.24,-0.10,42.88,0.10,-40.62,-0.10,-1080.76,-2.16
124,Entry long,2024-11-07 09:40,Long,21069.75,1,42139.5,-41.24,-0.10,42.88,0.10,-40.62,-0.10,-1080.76,-2.16
125,Exit long,2024-11-07 10:45,Exit,21136.25,1,42147.5,123.76,0.29,124.38,0.30,-5.12,-0.01,-957,-1.91
125,Entry long,2024-11-07 09:55,Long,21073.75,1,42147.5,123.76,0.29,124.38,0.30,-5.12,-0.01,-957,-1.91
126,Exit long,2024-11-07 15:15,Exit,21241,1,42356,124.76,0.29,125.38,0.30,-37.62,-0.09,-832.24,-1.66
126,Entry long,2024-11-07 14:05,Long,21178,1,42356,124.76,0.29,125.38,0.30,-37.62,-0.09,-832.24,-1.66
127,Exit long,2024-11-08 09:40,Exit,21204.5,1,42440,-32.24,-0.08,15.38,0.04,-31.62,-0.07,-864.48,-1.73
127,Entry long,2024-11-08 09:40,Long,21220,1,42440,-32.24,-0.08,15.38,0.04,-31.62,-0.07,-864.48,-1.73
128,Exit long,2024-11-18 11:50,Exit,20663.5,1,41382,-56.24,-0.14,66.38,0.16,-55.62,-0.13,-920.72,-1.84
128,Entry long,2024-11-18 10:35,Long,20691,1,41382,-56.24,-0.14,66.38,0.16,-55.62,-0.13,-920.72,-1.84
129,Exit long,2024-11-19 14:30,Exit,20737.5,1,41515,-41.24,-0.10,69.38,0.17,-40.62,-0.10,-961.96,-1.92
129,Entry long,2024-11-19 13:45,Long,20757.5,1,41515,-41.24,-0.10,69.38,0.17,-40.62,-0.10,-961.96,-1.92
130,Exit long,2024-11-25 09:45,Exit,21037,1,42123,-50.24,-0.12,28.38,0.07,-49.62,-0.12,-1012.2,-2.02
130,Entry long,2024-11-25 09:45,Long,21061.5,1,42123,-50.24,-0.12,28.38,0.07,-49.62,-0.12,-1012.2,-2.02
131,Exit long,2024-11-26 09:40,Exit,20960.25,1,41960,-40.74,-0.10,23.38,0.06,-40.12,-0.10,-1052.94,-2.11
131,Entry long,2024-11-26 09:40,Long,20980,1,41960,-40.74,-0.10,23.38,0.06,-40.12,-0.10,-1052.94,-2.11
132,Exit long,2024-11-26 09:55,Exit,20956.75,1,41955.5,-43.24,-0.10,93.88,0.22,-42.62,-0.10,-1096.18,-2.19
132,Entry long,2024-11-26 09:45,Long,20977.75,1,41955.5,-43.24,-0.10,93.88,0.22,-42.62,-0.10,-1096.18,-2.19
133,Exit long,2024-11-26 10:00,Exit,20946.75,1,41943,-50.74,-0.12,55.88,0.13,-50.12,-0.12,-1146.92,-2.29
133,Entry long,2024-11-26 10:00,Long,20971.5,1,41943,-50.74,-0.12,55.88,0.13,-50.12,-0.12,-1146.92,-2.29
134,Exit long,2024-11-28 10:30,Exit,20891.5,1,41799.5,-17.74,-0.04,3.88,0.01,-17.12,-0.04,-1164.66,-2.33
134,Entry long,2024-11-28 10:25,Long,20899.75,1,41799.5,-17.74,-0.04,3.88,0.01,-17.12,-0.04,-1164.66,-2.33
135,Exit long,2024-11-29 11:10,Exit,20985,1,41831,137.76,0.33,138.38,0.33,-21.12,-0.05,-1026.9,-2.05
135,Entry long,2024-11-29 10:00,Long,20915.5,1,41831,137.76,0.33,138.38,0.33,-21.12,-0.05,-1026.9,-2.05
136,Exit long,2024-12-02 09:50,Exit,21169.25,1,42227.5,109.76,0.26,110.38,0.26,-36.62,-0.09,-917.14,-1.83
136,Entry long,2024-12-02 09:35,Long,21113.75,1,42227.5,109.76,0.26,110.38,0.26,-36.62,-0.09,-917.14,-1.83
137,Exit long,2024-12-02 10:55,Exit,21141.5,1,42332.5,-50.74,-0.12,74.38,0.18,-50.12,-0.12,-967.88,-1.94
137,Entry long,2024-12-02 10:10,Long,21166.25,1,42332.5,-50.74,-0.12,74.38,0.18,-50.12,-0.12,-967.88,-1.94
138,Exit long,2024-12-05 09:45,Exit,21515.25,1,43055.5,-26.24,-0.06,30.38,0.07,-25.62,-0.06,-994.12,-1.99
138,Entry long,2024-12-05 09:40,Long,21527.75,1,43055.5,-26.24,-0.06,30.38,0.07,-25.62,-0.06,-994.12,-1.99
139,Exit long,2024-12-06 09:45,Exit,21577,1,43042,110.76,0.26,111.38,0.26,-11.62,-0.03,-883.36,-1.77
139,Entry long,2024-12-06 09:35,Long,21521,1,43042,110.76,0.26,111.38,0.26,-11.62,-0.03,-883.36,-1.77
140,Exit long,2024-12-06 13:10,Exit,21658.75,1,43184.5,131.76,0.31,132.38,0.31,-39.62,-0.09,-751.6,-1.50
140,Entry long,2024-12-06 09:50,Long,21592.25,1,43184.5,131.76,0.31,132.38,0.31,-39.62,-0.09,-751.6,-1.50
141,Exit long,2024-12-10 09:40,Exit,21575,1,43081,67.76,0.16,68.38,0.16,-8.12,-0.02,-683.84,-1.37
141,Entry long,2024-12-10 09:40,Long,21540.5,1,43081,67.76,0.16,68.38,0.16,-8.12,-0.02,-683.84,-1.37
142,Exit long,2024-12-10 09:50,Exit,21562.5,1,43151.5,-27.74,-0.06,27.38,0.06,-27.12,-0.06,-711.58,-1.42
142,Entry long,2024-12-10 09:45,Long,21575.75,1,43151.5,-27.74,-0.06,27.38,0.06,-27.12,-0.06,-711.58,-1.42
143,Exit long,2024-12-10 10:25,Exit,21572.75,1,43186.5,-42.24,-0.10,26.38,0.06,-41.62,-0.10,-753.82,-1.51
143,Entry long,2024-12-10 10:10,Long,21593.25,1,43186.5,-42.24,-0.10,26.38,0.06,-41.62,-0.10,-753.82,-1.51
144,Exit long,2024-12-13 09:40,Exit,21879.75,1,43666,92.26,0.21,92.88,0.21,-13.62,-0.03,-661.56,-1.32
144,Entry long,2024-12-13 09:40,Long,21833,1,43666,92.26,0.21,92.88,0.21,-13.62,-0.03,-661.56,-1.32
145,Exit long,2024-12-13 09:55,Exit,21869.5,1,43777,-39.24,-0.09,38.38,0.09,-38.62,-0.09,-700.8,-1.40
145,Entry long,2024-12-13 09:45,Long,21888.5,1,43777,-39.24,-0.09,38.38,0.09,-38.62,-0.09,-700.8,-1.40
146,Exit long,2024-12-13 10:00,Exit,21859.5,1,43761.5,-43.74,-0.10,8.88,0.02,-43.12,-0.10,-744.54,-1.49
146,Entry long,2024-12-13 10:00,Long,21880.75,1,43761.5,-43.74,-0.10,8.88,0.02,-43.12,-0.10,-744.54,-1.49
147,Exit long,2024-12-13 10:05,Exit,21841.5,1,43727,-45.24,-0.10,6.38,0.01,-44.62,-0.10,-789.78,-1.58
147,Entry long,2024-12-13 10:05,Long,21863.5,1,43727,-45.24,-0.10,6.38,0.01,-44.62,-0.10,-789.78,-1.58
148,Exit long,2024-12-13 10:15,Exit,21837,1,43723.5,-50.74,-0.12,8.38,0.02,-50.12,-0.11,-840.52,-1.68
148,Entry long,2024-12-13 10:15,Long,21861.75,1,43723.5,-50.74,-0.12,8.38,0.02,-50.12,-0.11,-840.52,-1.68
149,Exit long,2024-12-13 15:15,Exit,21789.5,1,43620,-42.24,-0.10,2.38,0.01,-41.62,-0.10,-882.76,-1.77
149,Entry long,2024-12-13 14:35,Long,21810,1,43620,-42.24,-0.10,2.38,0.01,-41.62,-0.10,-882.76,-1.77
150,Exit long,2024-12-16 10:45,Exit,21990.5,1,44032,-52.24,-0.12,15.88,0.04,-51.62,-0.12,-935,-1.87
150,Entry long,2024-12-16 10:35,Long,22016,1,44032,-52.24,-0.12,15.88,0.04,-51.62,-0.12,-935,-1.87
151,Exit long,2024-12-16 16:20,Exit,22096.5,1,44223.5,-31.74,-0.07,80.88,0.18,-31.12,-0.07,-966.74,-1.93
151,Entry long,2024-12-16 14:05,Long,22111.75,1,44223.5,-31.74,-0.07,80.88,0.18,-31.12,-0.07,-966.74,-1.93
152,Exit long,2024-12-20 09:45,Exit,21222.75,1,42528.5,-84.24,-0.20,40.88,0.10,-83.62,-0.20,-1050.98,-2.10
152,Entry long,2024-12-20 09:45,Long,21264.25,1,42528.5,-84.24,-0.20,40.88,0.10,-83.62,-0.20,-1050.98,-2.10
153,Exit long,2024-12-20 10:05,Exit,21335.25,1,42398,271.26,0.64,271.88,0.64,-78.12,-0.18,-779.72,-1.56
153,Entry long,2024-12-20 09:50,Long,21199,1,42398,271.26,0.64,271.88,0.64,-78.12,-0.18,-779.72,-1.56
154,Exit long,2024-12-20 10:25,Exit,21422.5,1,42538.5,305.26,0.72,305.88,0.72,-52.62,-0.12,-474.46,-0.95
154,Entry long,2024-12-20 10:10,Long,21269.25,1,42538.5,305.26,0.72,305.88,0.72,-52.62,-0.12,-474.46,-0.95
155,Exit long,2024-12-20 11:10,Exit,21623.5,1,42916,329.76,0.77,330.38,0.77,-6.12,-0.01,-144.7,-0.29
155,Entry long,2024-12-20 10:30,Long,21458,1,42916,329.76,0.77,330.38,0.77,-6.12,-0.01,-144.7,-0.29
156,Exit long,2024-12-24 10:00,Exit,21924.75,1,43741.5,106.76,0.24,107.38,0.25,-34.12,-0.08,-37.94,-0.08
156,Entry long,2024-12-24 09:50,Long,21870.75,1,43741.5,106.76,0.24,107.38,0.25,-34.12,-0.08,-37.94,-0.08
157,Exit long,2024-12-24 10:20,Exit,21906.5,1,43856,-44.24,-0.10,25.38,0.06,-43.62,-0.10,-82.18,-0.16
157,Entry long,2024-12-24 10:05,Long,21928,1,43856,-44.24,-0.10,25.38,0.06,-43.62,-0.10,-82.18,-0.16
158,Exit long,2024-12-24 11:15,Exit,21985,1,43835,133.76,0.31,134.38,0.31,-4.62,-0.01,51.58,0.10
158,Entry long,2024-12-24 10:25,Long,21917.5,1,43835,133.76,0.31,134.38,0.31,-4.62,-0.01,51.58,0.10
159,Exit long,2024-12-27 15:40,Exit,21619.5,1,43300.5,-62.74,-0.14,131.88,0.30,-62.12,-0.14,-11.16,-0.02
159,Entry long,2024-12-27 14:25,Long,21650.25,1,43300.5,-62.74,-0.14,131.88,0.30,-62.12,-0.14,-11.16,-0.02
160,Exit long,2025-01-03 09:35,Exit,21396.5,1,42665,126.76,0.30,127.38,0.30,-38.12,-0.09,115.6,0.23
160,Entry long,2025-01-03 09:35,Long,21332.5,1,42665,126.76,0.30,127.38,0.30,-38.12,-0.09,115.6,0.23
161,Exit long,2025-01-03 09:45,Exit,21385.25,1,42825,-55.74,-0.13,43.38,0.10,-55.12,-0.13,59.86,0.12
161,Entry long,2025-01-03 09:40,Long,21412.5,1,42825,-55.74,-0.13,43.38,0.10,-55.12,-0.13,59.86,0.12
162,Exit long,2025-01-03 09:50,Exit,21332,1,42729.5,-66.74,-0.16,45.88,0.11,-66.12,-0.15,-6.88,-0.01
162,Entry long,2025-01-03 09:50,Long,21364.75,1,42729.5,-66.74,-0.16,45.88,0.11,-66.12,-0.15,-6.88,-0.01
163,Exit long,2025-01-06 10:15,Exit,21864.25,1,43559.5,167.76,0.39,168.38,0.39,-47.62,-0.11,160.88,0.32
163,Entry long,2025-01-06 09:35,Long,21779.75,1,43559.5,167.76,0.39,168.38,0.39,-47.62,-0.11,160.88,0.32
164,Exit long,2025-01-10 14:05,Exit,21070.25,1,42218.5,-79.24,-0.19,132.38,0.31,-78.62,-0.19,81.64,0.16
164,Entry long,2025-01-10 13:30,Long,21109.25,1,42218.5,-79.24,-0.19,132.38,0.31,-78.62,-0.19,81.64,0.16
165,Exit long,2025-01-14 09:50,Exit,21037,1,42144.5,-71.74,-0.17,113.38,0.27,-71.12,-0.17,9.9,0.02
165,Entry long,2025-01-14 09:35,Long,21072.25,1,42144.5,-71.74,-0.17,113.38,0.27,-71.12,-0.17,9.9,0.02
166,Exit long,2025-01-14 10:20,Exit,21033,1,42161,-96.24,-0.23,58.88,0.14,-95.62,-0.23,-86.34,-0.17
166,Entry long,2025-01-14 10:15,Long,21080.5,1,42161,-96.24,-0.23,58.88,0.14,-95.62,-0.23,-86.34,-0.17
167,Exit long,2025-01-20 10:15,Exit,21704.5,1,43456.5,-48.74,-0.11,102.88,0.24,-48.12,-0.11,-135.08,-0.27
167,Entry long,2025-01-20 09:35,Long,21728.25,1,43456.5,-48.74,-0.11,102.88,0.24,-48.12,-0.11,-135.08,-0.27
168,Exit long,2025-01-23 11:15,Exit,21916.5,1,43877.5,-45.74,-0.10,14.88,0.03,-45.12,-0.10,-180.82,-0.36
168,Entry long,2025-01-23 11:15,Long,21938.75,1,43877.5,-45.74,-0.10,14.88,0.03,-45.12,-0.10,-180.82,-0.36
169,Exit long,2025-01-27 09:40,Exit,21238.5,1,42568,-92.24,-0.22,37.38,0.09,-91.62,-0.22,-273.06,-0.55
169,Entry long,2025-01-27 09:40,Long,21284,1,42568,-92.24,-0.22,37.38,0.09,-91.62,-0.22,-273.06,-0.55
170,Exit long,2025-01-28 10:30,Exit,21423.75,1,42933.5,-87.24,-0.20,10.38,0.02,-86.62,-0.20,-360.3,-0.72
170,Entry long,2025-01-28 10:30,Long,21466.75,1,42933.5,-87.24,-0.20,10.38,0.02,-86.62,-0.20,-360.3,-0.72
171,Exit long,2025-01-28 12:20,Exit,21558.5,1,42853,262.76,0.61,263.38,0.61,-79.12,-0.18,-97.54,-0.20
171,Entry long,2025-01-28 10:35,Long,21426.5,1,42853,262.76,0.61,263.38,0.61,-79.12,-0.18,-97.54,-0.20
172,Exit long,2025-01-28 15:45,Exit,21580.25,1,43202.5,-43.24,-0.10,48.88,0.11,-42.62,-0.10,-140.78,-0.28
172,Entry long,2025-01-28 14:45,Long,21601.25,1,43202.5,-43.24,-0.10,48.88,0.11,-42.62,-0.10,-140.78,-0.28
173,Exit long,2025-01-30 15:35,Exit,21636.5,1,43319,-47.24,-0.11,80.38,0.19,-46.62,-0.11,-188.02,-0.38
173,Entry long,2025-01-30 15:00,Long,21659.5,1,43319,-47.24,-0.11,80.38,0.19,-46.62,-0.11,-188.02,-0.38
174,Exit long,2025-02-04 10:00,Exit,21586.75,1,43015,157.26,0.37,157.88,0.37,-49.12,-0.11,-30.76,-0.06
174,Entry long,2025-02-04 09:40,Long,21507.5,1,43015,157.26,0.37,157.88,0.37,-49.12,-0.11,-30.76,-0.06
175,Exit long,2025-02-04 12:25,Exit,21572.25,1,43206.5,-63.24,-0.15,182.38,0.42,-62.62,-0.14,-94,-0.19
175,Entry long,2025-02-04 10:05,Long,21603.25,1,43206.5,-63.24,-0.15,182.38,0.42,-62.62,-0.14,-94,-0.19
176,Exit long,2025-02-07 09:55,Exit,21920.25,1,43894,-54.74,-0.12,31.38,0.07,-54.12,-0.12,-148.74,-0.30
176,Entry long,2025-02-07 09:40,Long,21947,1,43894,-54.74,-0.12,31.38,0.07,-54.12,-0.12,-148.74,-0.30
177,Exit long,2025-02-07 10:00,Exit,21877,1,43810.5,-57.74,-0.13,0,0.00,-57.12,-0.13,-206.48,-0.41
177,Entry long,2025-02-07 10:00,Long,21905.25,1,43810.5,-57.74,-0.13,0,0.00,-57.12,-0.13,-206.48,-0.41
178,Exit long,2025-02-10 12:10,Exit,21817.75,1,43683.5,-49.24,-0.11,103.38,0.24,-48.62,-0.11,-255.72,-0.51
178,Entry long,2025-02-10 10:10,Long,21841.75,1,43683.5,-49.24,-0.11,103.38,0.24,-48.62,-0.11,-255.72,-0.51
179,Exit long,2025-02-11 10:45,Exit,21857.5,1,43565,148.76,0.34,149.38,0.34,-33.12,-0.08,-106.96,-0.21
179,Entry long,2025-02-11 10:05,Long,21782.5,1,43565,148.76,0.34,149.38,0.34,-33.12,-0.08,-106.96,-0.21
180,Exit long,2025-02-11 13:55,Exit,21800.5,1,43644,-44.24,-0.10,22.88,0.05,-43.62,-0.10,-151.2,-0.30
180,Entry long,2025-02-11 13:40,Long,21822,1,43644,-44.24,-0.10,22.88,0.05,-43.62,-0.10,-151.2,-0.30
181,Exit long,2025-02-13 10:00,Exit,21952.75,1,43709.5,194.76,0.45,195.38,0.45,-34.12,-0.08,43.56,0.09
181,Entry long,2025-02-13 09:40,Long,21854.75,1,43709.5,194.76,0.45,195.38,0.45,-34.12,-0.08,43.56,0.09
182,Exit long,2025-02-13 10:05,Exit,21896.25,1,43868,-76.74,-0.17,9.38,0.02,-76.12,-0.17,-33.18,-0.07
182,Entry long,2025-02-13 10:05,Long,21934,1,43868,-76.74,-0.17,9.38,0.02,-76.12,-0.17,-33.18,-0.07
183,Exit long,2025-02-13 10:35,Exit,22029.25,1,43821,236.26,0.54,236.88,0.54,-10.62,-0.02,203.08,0.41
183,Entry long,2025-02-13 10:10,Long,21910.5,1,43821,236.26,0.54,236.88,0.54,-10.62,-0.02,203.08,0.41
184,Exit long,2025-02-14 10:10,Exit,22151.75,1,44205.5,96.76,0.22,97.38,0.22,-24.12,-0.05,299.84,0.60
184,Entry long,2025-02-14 09:40,Long,22102.75,1,44205.5,96.76,0.22,97.38,0.22,-24.12,-0.05,299.84,0.60
185,Exit long,2025-02-14 10:15,Exit,22128.75,1,44299,-42.74,-0.10,12.88,0.03,-42.12,-0.10,257.1,0.51
185,Entry long,2025-02-14 10:15,Long,22149.5,1,44299,-42.74,-0.10,12.88,0.03,-42.12,-0.10,257.1,0.51
186,Exit long,2025-03-04 13:15,Exit,20416.5,1,40961,-129.24,-0.32,5.88,0.01,-128.62,-0.31,127.86,0.26
186,Entry long,2025-03-04 13:15,Long,20480.5,1,40961,-129.24,-0.32,5.88,0.01,-128.62,-0.31,127.86,0.26
187,Exit long,2025-03-06 10:50,Exit,20404.5,1,40916.5,-108.74,-0.27,109.38,0.27,-108.12,-0.26,19.12,0.04
187,Entry long,2025-03-06 10:30,Long,20458.25,1,40916.5,-108.74,-0.27,109.38,0.27,-108.12,-0.26,19.12,0.04
188,Exit long,2025-03-24 10:05,Exit,20294.25,1,40640.5,-53.24,-0.13,35.88,0.09,-52.62,-0.13,-34.12,-0.07
188,Entry long,2025-03-24 09:55,Long,20320.25,1,40640.5,-53.24,-0.13,35.88,0.09,-52.62,-0.13,-34.12,-0.07
189,Exit long,2025-03-24 11:05,Exit,20363,1,40563.5,161.26,0.40,161.88,0.40,-3.12,-0.01,127.14,0.25
189,Entry long,2025-03-24 10:10,Long,20281.75,1,40563.5,161.26,0.40,161.88,0.40,-3.12,-0.01,127.14,0.25
190,Exit long,2025-05-02 09:35,Exit,20058,1,40174.5,-59.74,-0.15,24.38,0.06,-59.12,-0.15,67.4,0.13
190,Entry long,2025-05-02 09:35,Long,20087.25,1,40174.5,-59.74,-0.15,24.38,0.06,-59.12,-0.15,67.4,0.13
191,Exit long,2025-05-02 09:45,Exit,20058.25,1,40179.5,-64.24,-0.16,59.38,0.15,-63.62,-0.16,3.16,0.01
191,Entry long,2025-05-02 09:40,Long,20089.75,1,40179.5,-64.24,-0.16,59.38,0.15,-63.62,-0.16,3.16,0.01
192,Exit long,2025-05-02 12:35,Exit,20264.75,1,40294,234.26,0.58,234.88,0.58,-71.62,-0.18,237.42,0.47
192,Entry long,2025-05-02 10:20,Long,20147,1,40294,234.26,0.58,234.88,0.58,-71.62,-0.18,237.42,0.47
193,Exit long,2025-05-05 09:50,Exit,20015,1,40068.5,-39.74,-0.10,53.88,0.13,-39.12,-0.10,197.68,0.40
193,Entry long,2025-05-05 09:45,Long,20034.25,1,40068.5,-39.74,-0.10,53.88,0.13,-39.12,-0.10,197.68,0.40
194,Exit long,2025-05-05 10:30,Exit,20028.5,1,40115.5,-59.74,-0.15,76.88,0.19,-59.12,-0.15,137.94,0.28
194,Entry long,2025-05-05 10:05,Long,20057.75,1,40115.5,-59.74,-0.15,76.88,0.19,-59.12,-0.15,137.94,0.28
195,Exit long,2025-05-05 15:00,Exit,20142.25,1,40321.5,-38.24,-0.09,60.38,0.15,-37.62,-0.09,99.7,0.20
195,Entry long,2025-05-05 14:10,Long,20160.75,1,40321.5,-38.24,-0.09,60.38,0.15,-37.62,-0.09,99.7,0.20
196,Exit long,2025-05-12 13:20,Exit,20900.5,1,41858,-58.24,-0.14,5.88,0.01,-57.62,-0.14,41.46,0.08
196,Entry long,2025-05-12 13:10,Long,20929,1,41858,-58.24,-0.14,5.88,0.01,-57.62,-0.14,41.46,0.08
197,Exit long,2025-05-12 15:00,Exit,20880.75,1,41803.5,-43.24,-0.10,15.88,0.04,-42.62,-0.10,-1.78,0.00
197,Entry long,2025-05-12 14:55,Long,20901.75,1,41803.5,-43.24,-0.10,15.88,0.04,-42.62,-0.10,-1.78,0.00
198,Exit long,2025-05-13 10:00,Exit,21137.75,1,42130,144.26,0.34,144.88,0.34,-40.12,-0.10,142.48,0.28
198,Entry long,2025-05-13 09:40,Long,21065,1,42130,144.26,0.34,144.88,0.34,-40.12,-0.10,142.48,0.28
199,Exit long,2025-05-13 10:15,Exit,21226.5,1,42285.5,166.26,0.39,166.88,0.39,-10.62,-0.03,308.74,0.62
